Index,Natural Language,Ground Truth,Model,Model Output,Match Status,NL Length,GT Nesting Depth,GT Operators,Model Nesting Depth,Model Operators,Operator Overlap,Missing in Model,Extra in Model
107,Henry is home if Min is.,x1->x2,claude-3.5-sonnet_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,claude-3.5-sonnet_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,claude-3.5-sonnet_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-1.5-flash_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-1.5-flash_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-1.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-1.5-pro_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-1.5-pro_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-1.5-pro_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-2.5-flash_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-2.5-flash_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
107,Henry is home if Min is.,x1->x2,gemini-2.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,claude-3.5-sonnet_few_shot,G((x1 -> x2)),WRONG,6,0,->,2,"->, G",->,,G
108,"If Min is home, Henry is.",x1->x2,claude-3.5-sonnet_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,claude-3.5-sonnet_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-1.5-flash_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-1.5-flash_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-1.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-1.5-pro_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-1.5-pro_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-1.5-pro_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-2.5-flash_few_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-2.5-flash_zero_shot,(x1 -> x2),WRONG,6,0,->,1,->,->,,
108,"If Min is home, Henry is.",x1->x2,gemini-2.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,6,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,claude-3.5-sonnet_few_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,claude-3.5-sonnet_zero_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,claude-3.5-sonnet_zero_shot_self_refine,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-1.5-flash_few_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-1.5-flash_zero_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-1.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-1.5-pro_few_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-1.5-pro_zero_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-1.5-pro_zero_shot_self_refine,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-2.5-flash_few_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-2.5-flash_zero_shot,(x1 -> x2),WRONG,10,0,->,1,->,->,,
109,"If Min works on board that leaky tub, she's underpaid.",x1->x2,gemini-2.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,10,0,->,1,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,claude-3.5-sonnet_few_shot,(((x2 -> x1) & !(x2)) & !(x1)),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,claude-3.5-sonnet_zero_shot,(((x2 -> x1) & !(x2)) & !(x1)),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,claude-3.5-sonnet_zero_shot_self_refine,(((x2 -> x1) & !(x2)) & !(x1)),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-1.5-flash_few_shot,((x2 & x1) -> !(x1)),WRONG,11,1,->,3,&,,->,&
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-1.5-flash_zero_shot,((x2 & x1) -> !(x1)),WRONG,11,1,->,3,&,,->,&
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-1.5-flash_zero_shot_self_refine,((x2 & x1) -> !(x1)),WRONG,11,1,->,3,&,,->,&
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-1.5-pro_few_shot,((x2 -> x1) & (!(x2) & !(x1))),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-1.5-pro_zero_shot,((x2 -> x1) & (!(x2) & !(x1))),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-1.5-pro_zero_shot_self_refine,((x2 -> x1) & (!(x2) & !(x1))),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-2.5-flash_few_shot,(((x2 -> x1) & !(x2)) -> !(x1)),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-2.5-flash_zero_shot,((x2 -> x1) & (!(x2) & !(x1))),WRONG,11,1,->,5,->,->,,
110,"Min's home if Henry is, but he isn't, so she isn't.",(x2->x1)&!x2->!x1,gemini-2.5-flash_zero_shot_self_refine,(((x2 -> x1) & !(x2)) -> !(x1)),WRONG,11,1,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),claude-3.5-sonnet_few_shot,(!((x1 -> x2)) & X((x1 -> !(x2)))),WRONG,18,2,->,6,"->, X",->,,X
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),claude-3.5-sonnet_zero_shot,(!((x1 -> x2)) & X((x1 -> !(x2)))),WRONG,18,2,->,6,"->, X",->,,X
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),claude-3.5-sonnet_zero_shot_self_refine,(!((x1 -> x2)) & X((x1 -> !(x2)))),WRONG,18,2,->,6,"->, X",->,,X
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-1.5-flash_few_shot,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-1.5-flash_zero_shot,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-1.5-flash_zero_shot_self_refine,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-1.5-pro_few_shot,(!((x1 -> x2)) -> (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-1.5-pro_zero_shot,(!((x1 -> x2)) -> (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-1.5-pro_zero_shot_self_refine,(!((x1 -> x2)) -> (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-2.5-flash_few_shot,(!((x1 -> x2)) -> (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-2.5-flash_zero_shot,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
111,"It's false that if Min is home, she's on board. Then if she's home, she's not on board.",!(x1->x2)->(x1->!x2),gemini-2.5-flash_zero_shot_self_refine,(!((x1 -> x2)) -> (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),claude-3.5-sonnet_few_shot,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),claude-3.5-sonnet_zero_shot,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),claude-3.5-sonnet_zero_shot_self_refine,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-1.5-flash_few_shot,!((x1 -> x2)),WRONG,18,2,->,2,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-1.5-flash_zero_shot,!((x1 -> x2)),WRONG,18,2,->,2,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-1.5-flash_zero_shot_self_refine,!((x1 -> x2)),WRONG,18,2,->,2,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-1.5-pro_few_shot,!((x1 -> x2)),WRONG,18,2,->,2,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-1.5-pro_zero_shot,!((x1 -> x2)),WRONG,18,2,->,2,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-1.5-pro_zero_shot_self_refine,!((x1 -> x2)),WRONG,18,2,->,2,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-2.5-flash_few_shot,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-2.5-flash_zero_shot,((x1 -> !(x2)) -> !((x1 -> x2))),WRONG,18,2,->,5,->,->,,
112,"It's false that if Min is home, she's on board, because if she's home, she's not on board.",!(x1->x2)&(x1->!x2),gemini-2.5-flash_zero_shot_self_refine,(!((x1 -> x2)) & (x1 -> !(x2))),WRONG,18,2,->,5,->,->,,
113,Henry is home given that Min is.,x1->x2,claude-3.5-sonnet_few_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,claude-3.5-sonnet_zero_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,claude-3.5-sonnet_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,7,0,->,0,,,->,
113,Henry is home given that Min is.,x1->x2,gemini-1.5-flash_few_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-1.5-flash_zero_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-1.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-1.5-pro_few_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-1.5-pro_zero_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-1.5-pro_zero_shot_self_refine,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-2.5-flash_few_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-2.5-flash_zero_shot,(x1 -> x2),WRONG,7,0,->,1,->,->,,
113,Henry is home given that Min is.,x1->x2,gemini-2.5-flash_zero_shot_self_refine,(x1 -> x2),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,claude-3.5-sonnet_few_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,claude-3.5-sonnet_zero_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,claude-3.5-sonnet_zero_shot_self_refine,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-1.5-flash_few_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-1.5-flash_zero_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-1.5-flash_zero_shot_self_refine,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-1.5-pro_few_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-1.5-pro_zero_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-1.5-pro_zero_shot_self_refine,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-2.5-flash_few_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-2.5-flash_zero_shot,(x2 -> x1),WRONG,7,0,->,1,->,->,,
114,Min is home given that Henry is.,x2->x1,gemini-2.5-flash_zero_shot_self_refine,(x2 -> x1),WRONG,7,0,->,1,->,->,,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),claude-3.5-sonnet_few_shot,Error: Could not extract formula from response,ERROR,28,3,->,0,,,->,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),claude-3.5-sonnet_zero_shot,Error: Could not extract formula from response,ERROR,28,3,->,0,,,->,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),claude-3.5-sonnet_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,28,3,->,0,,,->,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-1.5-flash_few_shot,((x3 & x1) -> x2),WRONG,28,3,->,2,&,,->,&
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-1.5-flash_zero_shot,((x3 -> x2) & (x1 -> x2)),WRONG,28,3,->,3,->,->,,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-1.5-flash_zero_shot_self_refine,((x3 & (x3 -> x2)) -> (x1 -> x2)),WRONG,28,3,->,4,->,->,,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-1.5-pro_few_shot,Error: Could not extract formula from response,ERROR,28,3,->,0,,,->,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-1.5-pro_zero_shot,Error: Could not extract formula from response,ERROR,28,3,->,0,,,->,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-1.5-pro_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,28,3,->,0,,,->,
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-2.5-flash_few_shot,(G((x3 -> x2)) -> G(((x1 -> x3) -> (x1 -> x2)))),WRONG,28,3,->,7,"->, G",->,,G
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-2.5-flash_zero_shot,G(((x3 -> x2) & ((x1 -> x2) & (x1 -> x3)))),WRONG,28,3,->,6,"->, G",->,,G
115,"Look, we know that Min is on board if Henry is home. Then she has to be on board if she's home, because Henry's home if she is.",(X3->x2)&(x1->x3)->(x1->x2),gemini-2.5-flash_zero_shot_self_refine,((x3 -> x2) -> ((x1 -> x3) -> G((x1 -> x2)))),WRONG,28,3,->,6,"->, G",->,,G
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),claude-3.5-sonnet_few_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),claude-3.5-sonnet_zero_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),claude-3.5-sonnet_zero_shot_self_refine,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-1.5-flash_few_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-1.5-flash_zero_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-1.5-flash_zero_shot_self_refine,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-1.5-pro_few_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-1.5-pro_zero_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-1.5-pro_zero_shot_self_refine,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-2.5-flash_few_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-2.5-flash_zero_shot,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
116,Either min is home or she and Hen are not both home ,X1|!(x1&x2),gemini-2.5-flash_zero_shot_self_refine,(x1 | !((x1 & x2))),WRONG,12,1,&,3,&,&,,
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),claude-3.5-sonnet_few_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),claude-3.5-sonnet_zero_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),claude-3.5-sonnet_zero_shot_self_refine,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-1.5-flash_few_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-1.5-flash_zero_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-1.5-flash_zero_shot_self_refine,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-1.5-pro_few_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-1.5-pro_zero_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-1.5-pro_zero_shot_self_refine,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-2.5-flash_few_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-2.5-flash_zero_shot,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
117,Both Min and Henry are home given that at least one is.,(x1∨x2)->(x1∧x2),gemini-2.5-flash_zero_shot_self_refine,((x1 | x2) -> (x1 & x2)),WRONG,12,2,,3,"&, |",,,"&, |"
118,Max is home if and only if Claire is at the library,x1<->x2,claude-3.5-sonnet_few_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,claude-3.5-sonnet_zero_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,claude-3.5-sonnet_zero_shot_self_refine,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-1.5-flash_few_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-1.5-flash_zero_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-1.5-flash_zero_shot_self_refine,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-1.5-pro_few_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-1.5-pro_zero_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-1.5-pro_zero_shot_self_refine,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-2.5-flash_few_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-2.5-flash_zero_shot,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
118,Max is home if and only if Claire is at the library,x1<->x2,gemini-2.5-flash_zero_shot_self_refine,(x1 <-> x2),WRONG,12,0,<->,1,<->,<->,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),claude-3.5-sonnet_few_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),claude-3.5-sonnet_zero_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),claude-3.5-sonnet_zero_shot_self_refine,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-1.5-flash_few_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-1.5-flash_zero_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-1.5-flash_zero_shot_self_refine,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-1.5-pro_few_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-1.5-pro_zero_shot,(x1 | (!(x2) & !(x1))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-1.5-pro_zero_shot_self_refine,(x1 | (!(x2) & !(x1))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-2.5-flash_few_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-2.5-flash_zero_shot,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
119,Either min is home or she and Hen are both not home ,X1|(!x1&!x2),gemini-2.5-flash_zero_shot_self_refine,(x1 | (!(x1) & !(x2))),WRONG,12,1,,4,,,,
120,Both Min and Henry are home given that exactly one is.,((x1&!x2)|(!x1&x2))->(x1&x2),claude-3.5-sonnet_few_shot,(((x1 & !(x2)) | (!(x1) & x2)) -> (x1 & x2)),WRONG,11,4,&,7,&,&,,
120,Both Min and Henry are home given that exactly one is.,((x1&!x2)|(!x1&x2))->(x1&x2),claude-3.5-sonnet_zero_shot,(((x1 & !(x2)) | (!(x1) & x2)) -> (x1 & x2)),WRONG,11,4,&,7,&,&,,
